record_id,student_id,student_name,lecture_id,lecture_name,lecturer_id,lecturer_name,course_id,course_code,course_name,group_id,group_name,academic_week,timestamp,time,time_minute,emotion,confidence,engagement_score,focus_score,attendance_status,is_present,left_room,absence_duration_minutes,source_type,model_name
3608,S048,Student 48,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:03:58Z,12:03,0,Happy,0.83,0.85,0.82,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3609,S049,Student 49,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:03:54Z,12:03,0,Neutral,0.9,0.63,0.92,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3610,S050,Student 50,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:02:24Z,12:02,0,Happy,0.88,1,0.82,Absent,FALSE,TRUE,20,mock_video,EduPulse_v1.0
3611,S051,Student 51,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:01:01Z,12:01,0,Happy,0.98,0.94,0.6,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3612,S052,Student 52,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:02:23Z,12:02,0,Neutral,0.91,0.69,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3613,S053,Student 53,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:01:05Z,12:01,0,Happy,0.81,0.94,0.83,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3614,S054,Student 54,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:00:19Z,12:00,0,Confused,0.84,0.3,0.76,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3615,S055,Student 55,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:01:00Z,12:01,0,Bored,0.91,0.17,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3616,S056,Student 56,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:01:52Z,12:01,0,Happy,0.96,1,0.6,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3617,S057,Student 57,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:04:49Z,12:04,0,Neutral,0.84,0.58,0.86,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3618,S058,Student 58,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:01:40Z,12:01,0,Bored,0.87,0.15,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3619,S059,Student 59,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:00:32Z,12:00,0,Neutral,0.93,0.65,0.9,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3620,S060,Student 60,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:03:00Z,12:03,0,Happy,0.81,0.92,0.91,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3621,S041,Student 41,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:09:47Z,12:09,5,Neutral,0.91,0.55,0.86,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3622,S042,Student 42,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:06:24Z,12:06,5,Happy,0.96,1,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3623,S043,Student 43,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:08:37Z,12:08,5,Confused,0.8,0.38,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3624,S044,Student 44,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:07:26Z,12:07,5,Neutral,0.98,0.7,0.81,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3625,S045,Student 45,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:05:48Z,12:05,5,Happy,0.98,0.91,0.63,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3626,S046,Student 46,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:08:17Z,12:08,5,Neutral,0.95,0.7,0.75,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3627,S047,Student 47,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:05:48Z,12:05,5,Neutral,0.85,0.67,0.84,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3628,S048,Student 48,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:05:45Z,12:05,5,Neutral,0.84,0.64,0.62,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3629,S049,Student 49,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:07:09Z,12:07,5,Confused,0.8,0.48,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3630,S050,Student 50,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:06:34Z,12:06,5,Happy,0.96,0.89,0.91,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3631,S051,Student 51,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:09:26Z,12:09,5,Bored,0.88,0.16,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3632,S052,Student 52,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:08:18Z,12:08,5,Neutral,0.87,0.71,0.71,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3633,S053,Student 53,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:07:49Z,12:07,5,Neutral,0.81,0.69,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3634,S054,Student 54,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:06:07Z,12:06,5,Happy,0.82,0.95,0.68,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3635,S055,Student 55,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:05:52Z,12:05,5,Happy,0.88,0.9,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3636,S056,Student 56,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:09:49Z,12:09,5,Neutral,0.8,0.58,0.76,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3637,S057,Student 57,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:09:48Z,12:09,5,Happy,0.98,0.95,0.72,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3638,S058,Student 58,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:06:21Z,12:06,5,Bored,0.95,0.19,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3639,S059,Student 59,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:08:22Z,12:08,5,Happy,0.94,0.87,0.67,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3640,S060,Student 60,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:05:54Z,12:05,5,Happy,0.93,0.96,0.89,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3641,S041,Student 41,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:11:43Z,12:11,10,Bored,0.9,0.21,0.91,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3642,S042,Student 42,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:14:00Z,12:14,10,Confused,0.75,0.43,0.86,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3643,S043,Student 43,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:13:49Z,12:13,10,Happy,0.77,0.99,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3644,S044,Student 44,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:10:06Z,12:10,10,Bored,0.78,0.13,0.89,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3645,S045,Student 45,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:14:00Z,12:14,10,Happy,0.78,0.95,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3646,S046,Student 46,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:13:32Z,12:13,10,Neutral,0.86,0.62,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3647,S047,Student 47,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:11:29Z,12:11,10,Bored,0.94,0.17,0.95,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3648,S048,Student 48,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:11:24Z,12:11,10,Neutral,0.78,0.66,0.77,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3649,S049,Student 49,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:14:04Z,12:14,10,Happy,0.96,0.93,0.63,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3650,S050,Student 50,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:10:29Z,12:10,10,Neutral,0.84,0.69,0.74,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3651,S051,Student 51,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:11:23Z,12:11,10,Confused,0.98,0.37,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3652,S052,Student 52,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:12:53Z,12:12,10,Happy,0.96,0.96,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3653,S053,Student 53,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:14:12Z,12:14,10,Happy,0.79,0.9,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3654,S054,Student 54,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:10:26Z,12:10,10,Neutral,0.88,0.62,0.92,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3655,S055,Student 55,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:13:46Z,12:13,10,Happy,0.84,1,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3656,S056,Student 56,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:12:16Z,12:12,10,Neutral,0.85,0.69,0.69,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3657,S057,Student 57,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:12:48Z,12:12,10,Happy,0.81,1,0.71,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3658,S058,Student 58,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:13:46Z,12:13,10,Neutral,0.82,0.68,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3659,S059,Student 59,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:11:40Z,12:11,10,Neutral,0.77,0.65,0.77,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3660,S060,Student 60,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:12:41Z,12:12,10,Neutral,0.98,0.63,0.9,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3661,S041,Student 41,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:17:43Z,12:17,15,Confused,0.82,0.4,0.62,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3662,S042,Student 42,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:19:49Z,12:19,15,Neutral,0.81,0.58,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3663,S043,Student 43,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:19:58Z,12:19,15,Neutral,0.82,0.71,0.69,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3664,S044,Student 44,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:17:19Z,12:17,15,Happy,0.87,0.96,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3665,S045,Student 45,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:16:29Z,12:16,15,Happy,0.98,0.89,0.68,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3666,S046,Student 46,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:16:31Z,12:16,15,Bored,0.95,0.33,0.85,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3667,S047,Student 47,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:17:26Z,12:17,15,Bored,0.84,0.25,0.72,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3668,S048,Student 48,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:16:57Z,12:16,15,Confused,0.92,0.4,0.85,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3669,S049,Student 49,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:16:25Z,12:16,15,Neutral,0.77,0.65,0.9,Absent,FALSE,TRUE,15,mock_video,EduPulse_v1.0
3670,S050,Student 50,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:19:53Z,12:19,15,Confused,0.85,0.39,0.91,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3671,S051,Student 51,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:16:17Z,12:16,15,Happy,0.8,0.92,0.93,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3672,S052,Student 52,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:16:38Z,12:16,15,Confused,0.83,0.36,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3673,S053,Student 53,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:16:37Z,12:16,15,Neutral,0.9,0.68,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3674,S054,Student 54,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:18:34Z,12:18,15,Neutral,0.78,0.64,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3675,S055,Student 55,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:17:38Z,12:17,15,Happy,0.97,0.97,0.92,Absent,FALSE,TRUE,10,mock_video,EduPulse_v1.0
3676,S056,Student 56,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:15:54Z,12:15,15,Neutral,0.95,0.61,0.9,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3677,S057,Student 57,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:19:22Z,12:19,15,Happy,0.95,0.91,0.92,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3678,S058,Student 58,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:15:30Z,12:15,15,Happy,0.86,0.94,0.77,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3679,S059,Student 59,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:15:03Z,12:15,15,Happy,0.78,0.98,0.82,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3680,S060,Student 60,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:17:10Z,12:17,15,Happy,0.85,0.97,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3681,S041,Student 41,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:23:26Z,12:23,20,Neutral,0.96,0.65,0.76,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3682,S042,Student 42,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:24:53Z,12:24,20,Confused,0.88,0.34,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3683,S043,Student 43,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:22:26Z,12:22,20,Bored,0.96,0.26,0.85,Absent,FALSE,TRUE,20,mock_video,EduPulse_v1.0
3684,S044,Student 44,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:22:36Z,12:22,20,Bored,0.99,0.14,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3685,S045,Student 45,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:22:46Z,12:22,20,Confused,0.9,0.35,0.92,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3686,S046,Student 46,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:23:46Z,12:23,20,Confused,0.91,0.4,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3687,S047,Student 47,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:22:17Z,12:22,20,Happy,0.76,0.97,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3688,S048,Student 48,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:21:04Z,12:21,20,Happy,0.98,0.99,0.71,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3689,S049,Student 49,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:20:28Z,12:20,20,Bored,0.79,0.21,0.75,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3690,S050,Student 50,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:21:49Z,12:21,20,Neutral,0.99,0.69,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3691,S051,Student 51,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:23:22Z,12:23,20,Bored,0.91,0.2,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3692,S052,Student 52,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:21:52Z,12:21,20,Neutral,0.9,0.68,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3693,S053,Student 53,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:22:37Z,12:22,20,Neutral,0.76,0.65,0.88,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3694,S054,Student 54,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:21:46Z,12:21,20,Happy,0.75,0.92,0.69,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3695,S055,Student 55,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:23:45Z,12:23,20,Happy,0.93,0.98,0.88,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3696,S056,Student 56,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:23:51Z,12:23,20,Happy,0.77,0.91,0.63,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3697,S057,Student 57,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:22:01Z,12:22,20,Confused,0.97,0.31,0.68,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3698,S058,Student 58,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:23:48Z,12:23,20,Happy,0.78,0.97,0.89,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3699,S059,Student 59,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:24:45Z,12:24,20,Happy,0.76,1,0.82,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3700,S060,Student 60,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:21:42Z,12:21,20,Neutral,0.88,0.72,0.9,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3701,S041,Student 41,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:26:15Z,12:26,25,Confused,0.86,0.29,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3702,S042,Student 42,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:29:18Z,12:29,25,Happy,0.95,0.98,0.86,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3703,S043,Student 43,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:28:43Z,12:28,25,Happy,0.92,1,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3704,S044,Student 44,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:27:28Z,12:27,25,Neutral,0.81,0.64,0.82,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3705,S045,Student 45,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:25:20Z,12:25,25,Bored,0.77,0.17,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3706,S046,Student 46,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:29:04Z,12:29,25,Happy,0.93,0.97,0.68,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3707,S047,Student 47,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:25:16Z,12:25,25,Neutral,0.99,0.7,0.95,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3708,S048,Student 48,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:25:05Z,12:25,25,Confused,0.76,0.39,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
3709,S049,Student 49,L016,CS302 Lecture 1 - Part B,T03,Dr. Johnson,2,CS302,Data Science Fundamentals,3,Group A,1,2026-02-11T12:28:26Z,12:28,25,Confused,0.83,0.37,0.8,Absent,FALSE,TRUE,20,mock_video,EduPulse_v1.0
